;ano_campeonato;data;horario;rodada;estadio;arbitro;publico;publico_max;time_man;time_vis;tecnico_man;tecnico_vis;colocacao_man;colocacao_vis;valor_equipe_titular_man;valor_equipe_titular_vis;idade_media_titular_man;idade_media_titular_vis;gols_man;gols_vis;gols_1_tempo_man;gols_1_tempo_vis;escanteios_man;escanteios_vis;faltas_man;faltas_vis;chutes_bola_parada_man;chutes_bola_parada_vis;defesas_man;defesas_vis;impedimentos_man;impedimentos_vis;chutes_man;chutes_vis;chutes_fora_man;chutes_fora_vis
6076;2018;2018-08-19;09:00;19;Estádio Olímpico Nilton Santos;Marcelo Aparecido Ribeiro de Souza;8470.0;46931.0;Botafogo;Atlético-MG;Marcos Paquetá;Thiago Larghi;11.0;5.0;11700000.0;15850000.0;26.2;28.6;0.0;3.0;0.0;0.0;4.0;3.0;13.0;12.0;14.0;15.0;4.0;3.0;2.0;2.0;5.0;8.0;3.0;6.0
6077;2018;2018-08-20;12:00;19;Estádio Raimundo Sampaio;Caio Max Augusto Vieira;4851.0;25000.0;América-MG;Fluminense;Adilson Batista;Marcelo Oliveira;12.0;10.0;9350000.0;14550000.0;30.9;25.3;0.0;0.0;0.0;0.0;4.0;4.0;13.0;7.0;7.0;14.0;4.0;2.0;1.0;0.0;2.0;4.0;5.0;3.0
6078;2018;2018-08-20;12:00;19;Estádio Cícero Pompeu de Toledo;Rafael Traci;41075.0;67428.0;São Paulo;Chapecoense;Diego Aguirre;Guto Ferreira;1.0;13.0;28450000.0;10450000.0;27.9;28.7;2.0;0.0;1.0;0.0;2.0;6.0;16.0;19.0;20.0;17.0;2.0;1.0;1.0;1.0;3.0;2.0;2.0;2.0
6079;2018;2018-08-21;01:00;19;Estádio São Januário;Vinicius Gonçalves Dias Araujo;15539.0;24584.0;Vasco da Gama;Ceará SC;Valdir;Lisca;14.0;19.0;15450000.0;6680000.0;30.3;28.3;1.0;1.0;0.0;0.0;4.0;6.0;15.0;20.0;22.0;15.0;0.0;4.0;0.0;2.0;5.0;1.0;3.0;5.0
6080;2018;2018-08-09;12:30;20;Estádio Presidente Vargas;Marcelo de Lima Henrique;18047.0;20268.0;Ceará SC;Santos FC;Lisca;Cuca;19.0;14.0;6430000.0;29600000.0;29.4;26.2;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6081;2018;2018-08-23;12:30;20;Estádio Durival Britto e Silva;Péricles Bassols Pegado Cortez;8561.0;20083.0;Paraná;São Paulo;Claudinei Oliveira;Diego Aguirre;20.0;1.0;6150000.0;31000000.0;25.9;31.0;1.0;1.0;1.0;1.0;4.0;9.0;14.0;12.0;15.0;16.0;2.0;3.0;2.0;3.0;2.0;3.0;9.0;7.0
6082;2018;2018-08-23;12:30;20;Arena Fonte Nova;Rodrigo D;18671.0;55000.0;EC Bahia;Internacional;Enderson Moreira;Odair Hellmann;9.0;2.0;12950000.0;23700000.0;28.5;27.0;0.0;1.0;0.0;1.0;3.0;5.0;15.0;18.0;19.0;15.0;4.0;2.0;0.0;1.0;2.0;5.0;10.0;5.0
6083;2018;2018-08-23;02:00;20;Estádio Adelmar da Costa Carvalho;Jailson Macedo Freitas;16425.0;35000.0;Sport Recife;América-MG;Eduardo Baptista;Adilson Batista;17.0;11.0;12500000.0;9000000.0;29.2;30.6;0.0;2.0;0.0;0.0;4.0;4.0;9.0;17.0;19.0;12.0;1.0;4.0;3.0;2.0;4.0;3.0;6.0;2.0
6084;2018;2018-08-23;02:00;20;Allianz Parque;Anderson Daronco;24882.0;43600.0;Palmeiras;Botafogo;Luiz Felipe Scolari;Zé Ricardo;6.0;12.0;34450000.0;11800000.0;29.4;23.8;2.0;0.0;0.0;0.0;11.0;3.0;15.0;16.0;16.0;18.0;4.0;3.0;3.0;0.0;5.0;4.0;8.0;5.0
6085;2018;2018-08-23;02:45;20;Estádio Jornalista Mário Filho;Ricardo Marques Ribeiro;7856.0;82238.0;Fluminense;Corinthians;Marcelo Oliveira;Osmar Loss;10.0;7.0;13950000.0;30300000.0;25.8;27.7;1.0;0.0;1.0;0.0;8.0;3.0;11.0;8.0;8.0;15.0;1.0;2.0;4.0;0.0;3.0;1.0;7.0;2.0
6086;2018;2018-08-23;02:45;20;Arena do Grêmio;Marcelo de Lima Henrique;14559.0;60540.0;Grêmio;Cruzeiro;Renato Gaúcho;Mano Menezes;4.0;8.0;50400000.0;25450000.0;29.1;29.9;1.0;1.0;0.0;1.0;6.0;2.0;12.0;15.0;15.0;12.0;4.0;4.0;0.0;0.0;5.0;5.0;3.0;0.0
6087;2018;2018-08-24;12:30;20;Estádio Jornalista Mário Filho;Wilton Sampaio;51878.0;78838.0;Flamengo;EC Vitória;Maurício Barbieri;Paulo César Carpegiani;3.0;18.0;51500000.0;9750000.0;27.7;24.3;1.0;0.0;1.0;0.0;7.0;4.0;19.0;20.0;21.0;20.0;1.0;6.0;1.0;1.0;6.0;1.0;6.0;2.0
6088;2018;2018-08-24;01:00;20;Estádio Raimundo Sampaio;Leandro Pedro Vuaden;22452.0;23018.0;Atlético-MG;Vasco da Gama;Thiago Larghi;Valdir;5.0;15.0;17350000.0;10300000.0;29.5;28.0;0.0;0.0;0.0;0.0;12.0;1.0;16.0;15.0;15.0;16.0;4.0;4.0;0.0;0.0;4.0;4.0;13.0;4.0
6089;2018;2018-09-14;01:00;20;Arena Condá;Flavio Rodrigues de Souza;4146.0;22600.0;Chapecoense;Atlético-PR;Guto Ferreira;Tiago Nunes;16.0;13.0;8250000.0;10600000.0;28.1;24.4;2.0;1.0;0.0;0.0;8.0;4.0;19.0;17.0;17.0;20.0;5.0;3.0;1.0;0.0;4.0;6.0;8.0;6.0
6090;2018;2018-08-25;09:00;21;Estádio Urbano Caldeira;Héber Lopes;11564.0;20120.0;Santos FC;EC Bahia;Cuca;Enderson Moreira;13.0;11.0;40650000.0;14500000.0;26.0;27.8;2.0;0.0;0.0;0.0;6.0;4.0;23.0;18.0;20.0;26.0;3.0;2.0;3.0;2.0;4.0;3.0;2.0;4.0
6091;2018;2018-08-26;12:00;21;Arena da Baixada;Marcelo Aparecido Ribeiro de Souza;13577.0;42372.0;Atlético-PR;Grêmio;Tiago Nunes;Renato Gaúcho;16.0;4.0;11500000.0;10600000.0;26.3;28.2;2.0;1.0;1.0;1.0;8.0;1.0;17.0;17.0;19.0;18.0;1.0;5.0;1.0;2.0;7.0;2.0;4.0;2.0
6092;2018;2018-08-26;12:00;21;Neo Química Arena;André Luiz de Freitas Castro;28375.0;49205.0;Corinthians;Paraná;Osmar Loss;Claudinei Oliveira;8.0;20.0;28800000.0;6050000.0;28.4;25.8;1.0;0.0;1.0;0.0;8.0;7.0;17.0;15.0;15.0;19.0;6.0;10.0;2.0;0.0;4.0;2.0;3.0;1.0
6093;2018;2018-08-26;02:00;21;Estádio Governador Magalhães Pinto;Rafael Traci;11453.0;57483.0;Cruzeiro;Fluminense;Mano Menezes;Marcelo Oliveira;7.0;9.0;28250000.0;14250000.0;27.9;24.6;2.0;1.0;1.0;1.0;6.0;5.0;17.0;14.0;14.0;18.0;3.0;2.0;1.0;0.0;3.0;3.0;4.0;2.0
6094;2018;2018-08-26;02:00;21;Estádio Olímpico Nilton Santos;Savio Pereira Sampaio;6031.0;46931.0;Botafogo;Sport Recife;Zé Ricardo;Eduardo Baptista;15.0;17.0;13150000.0;12650000.0;24.7;30.7;2.0;0.0;0.0;0.0;9.0;2.0;22.0;13.0;13.0;26.0;2.0;6.0;4.0;0.0;9.0;2.0;7.0;5.0
6095;2018;2018-08-26;04:00;21;Estádio Cícero Pompeu de Toledo;Wagner Reway;57723.0;67428.0;São Paulo;Ceará SC;Diego Aguirre;Lisca;1.0;19.0;29250000.0;6330000.0;30.0;28.6;1.0;0.0;0.0;0.0;8.0;5.0;13.0;21.0;23.0;13.0;3.0;2.0;0.0;2.0;3.0;3.0;8.0;2.0
6096;2018;2018-08-26;09:00;21;Estádio Raimundo Sampaio;Jean Pierre Goncalves Lima;12887.0;25000.0;América-MG;Flamengo;Adilson Batista;Maurício Barbieri;10.0;3.0;9350000.0;51500000.0;32.0;27.7;2.0;2.0;1.0;1.0;3.0;6.0;12.0;9.0;9.0;12.0;4.0;1.0;0.0;0.0;3.0;6.0;8.0;4.0
6097;2018;2018-08-26;09:00;21;Estádio Manoel Barradas;Leandro Bizzio Marinho;6412.0;35632.0;EC Vitória;Atlético-MG;Paulo César Carpegiani;Thiago Larghi;18.0;6.0;8450000.0;19450000.0;23.4;27.8;1.0;0.0;0.0;0.0;6.0;4.0;19.0;12.0;16.0;21.0;4.0;4.0;2.0;4.0;5.0;4.0;7.0;11.0
6098;2018;2018-08-26;09:00;21;Estádio Beira-Rio;Bruno Arleu de Araújo;43743.0;56000.0;Internacional;Palmeiras;Odair Hellmann;Luiz Felipe Scolari;2.0;5.0;23700000.0;36150000.0;27.1;28.1;0.0;0.0;0.0;0.0;5.0;4.0;14.0;22.0;22.0;15.0;4.0;4.0;1.0;0.0;5.0;5.0;3.0;12.0
6099;2018;2018-08-27;12:00;21;Estádio São Januário;Igor Junior Benevenuto;8782.0;24584.0;Vasco da Gama;Chapecoense;Valdir;Guto Ferreira;14.0;12.0;10300000.0;10450000.0;28.1;27.5;3.0;1.0;0.0;0.0;6.0;4.0;18.0;21.0;22.0;18.0;3.0;4.0;0.0;1.0;7.0;4.0;5.0;4.0
6100;2018;2018-09-01;09:00;22;Estádio Manoel Barradas;Luiz Flávio de Oliveira;12603.0;35632.0;EC Vitória;América-MG;Paulo César Carpegiani;Adilson Batista;17.0;9.0;6200000.0;9050000.0;22.2;31.0;1.0;0.0;0.0;0.0;5.0;3.0;20.0;10.0;13.0;21.0;3.0;6.0;1.0;3.0;7.0;3.0;6.0;1.0
6101;2018;2018-09-01;09:00;22;Arena do Grêmio;Jailson Macedo Freitas;16589.0;60540.0;Grêmio;Botafogo;Renato Gaúcho;Zé Ricardo;5.0;14.0;47200000.0;10900000.0;30.3;24.5;4.0;0.0;2.0;0.0;5.0;6.0;12.0;18.0;18.0;13.0;0.0;3.0;1.0;0.0;8.0;0.0;3.0;3.0
6102;2018;2018-09-02;12:00;22;Estádio Jornalista Mário Filho;Braulio da Silva Machado;33646.0;82000.0;Vasco da Gama;Santos FC;Alberto Valentim;Cuca;12.0;11.0;11400000.0;35300000.0;27.8;26.3;0.0;3.0;0.0;1.0;8.0;3.0;12.0;11.0;11.0;13.0;1.0;3.0;1.0;0.0;3.0;4.0;5.0;6.0
6103;2018;2018-09-02;02:00;22;Neo Química Arena;Wagner do Nascimento Magalhães;29609.0;49205.0;Corinthians;Atlético-MG;Osmar Loss;Thiago Larghi;8.0;6.0;17700000.0;18950000.0;26.3;29.6;1.0;1.0;1.0;1.0;6.0;3.0;16.0;20.0;23.0;16.0;1.0;1.0;0.0;3.0;1.0;2.0;3.0;5.0
6104;2018;2018-09-02;04:00;22;Estádio Jornalista Mário Filho;Raphael Claus;61277.0;78838.0;Flamengo;Ceará SC;Maurício Barbieri;Lisca;3.0;19.0;41750000.0;6980000.0;28.8;28.9;0.0;1.0;0.0;0.0;12.0;1.0;17.0;14.0;14.0;19.0;4.0;9.0;2.0;0.0;9.0;5.0;9.0;4.0
6105;2018;2018-09-02;09:00;22;Arena da Baixada;Leandro Pedro Vuaden;13433.0;42372.0;Atlético-PR;EC Bahia;Tiago Nunes;Enderson Moreira;15.0;13.0;11200000.0;13850000.0;24.8;28.2;2.0;0.0;0.0;0.0;4.0;2.0;13.0;10.0;10.0;16.0;3.0;7.0;3.0;0.0;9.0;3.0;6.0;1.0
6106;2018;2018-09-02;09:00;22;Estádio Cícero Pompeu de Toledo;Dewson Fernando Freitas da Silva;49348.0;67428.0;São Paulo;Fluminense;Diego Aguirre;Marcelo Oliveira;1.0;10.0;23450000.0;11550000.0;29.0;25.6;1.0;1.0;0.0;0.0;5.0;5.0;10.0;15.0;15.0;11.0;1.0;2.0;1.0;0.0;3.0;1.0;2.0;7.0
6107;2018;2018-09-02;09:00;22;Estádio Adelmar da Costa Carvalho;Emerson de Almeida Ferreira;13966.0;35000.0;Sport Recife;Paraná;Eduardo Baptista;Claudinei Oliveira;18.0;20.0;10950000.0;6550000.0;29.4;26.2;1.0;0.0;1.0;0.0;11.0;3.0;18.0;12.0;15.0;19.0;3.0;3.0;1.0;3.0;4.0;3.0;4.0;9.0
6108;2018;2018-09-03;12:00;22;Estádio Governador Magalhães Pinto;Wilton Sampaio;16247.0;57483.0;Cruzeiro;Internacional;Mano Menezes;Odair Hellmann;7.0;2.0;28800000.0;24550000.0;30.2;26.3;0.0;0.0;0.0;0.0;8.0;5.0;16.0;14.0;14.0;19.0;2.0;6.0;3.0;0.0;6.0;2.0;10.0;7.0
6109;2018;2018-09-03;12:00;22;Arena Condá;Ricardo Marques Ribeiro;4546.0;22600.0;Chapecoense;Palmeiras;Guto Ferreira;Luiz Felipe Scolari;16.0;4.0;7000000.0;30900000.0;28.0;28.0;1.0;2.0;0.0;1.0;3.0;5.0;13.0;21.0;23.0;14.0;2.0;1.0;1.0;2.0;2.0;4.0;6.0;6.0
6110;2018;2018-09-06;12:30;23;Arena Fonte Nova;Marcelo Aparecido Ribeiro de Souza;13816.0;55000.0;EC Bahia;Sport Recife;Enderson Moreira;Eduardo Baptista;14.0;18.0;11600000.0;12250000.0;26.7;29.4;2.0;0.0;0.0;0.0;8.0;4.0;16.0;18.0;20.0;17.0;1.0;6.0;1.0;2.0;9.0;2.0;3.0;6.0
6111;2018;2018-09-06;12:30;23;Estádio Olímpico Nilton Santos;Raphael Claus;5749.0;46931.0;Botafogo;Cruzeiro;Zé Ricardo;Mano Menezes;16.0;7.0;12100000.0;18250000.0;25.3;30.3;1.0;1.0;1.0;1.0;5.0;2.0;9.0;15.0;15.0;9.0;1.0;8.0;0.0;0.0;2.0;1.0;1.0;0.0
6112;2018;2018-09-06;01:00;23;Estádio Governador Plácido Castelo;Rodolpho Toski Marques;39785.0;60326.0;Ceará SC;Corinthians;Lisca;Osmar Loss;19.0;8.0;6180000.0;18300000.0;27.8;27.6;2.0;1.0;1.0;0.0;7.0;4.0;20.0;18.0;19.0;20.0;4.0;6.0;0.0;1.0;7.0;5.0;5.0;3.0
6113;2018;2018-09-06;02:00;23;Estádio Durival Britto e Silva;Bruno Arleu de Araújo;2829.0;20083.0;Paraná;Chapecoense;Claudinei Oliveira;Guto Ferreira;20.0;17.0;4750000.0;8600000.0;26.0;27.5;1.0;1.0;1.0;0.0;11.0;3.0;22.0;19.0;20.0;24.0;5.0;3.0;2.0;1.0;5.0;6.0;6.0;3.0
6114;2018;2018-09-06;02:00;23;Allianz Parque;Marcelo de Lima Henrique;24601.0;43600.0;Palmeiras;Atlético-PR;Luiz Felipe Scolari;Tiago Nunes;5.0;10.0;28200000.0;11200000.0;30.3;26.4;2.0;0.0;0.0;0.0;6.0;6.0;15.0;14.0;15.0;15.0;1.0;2.0;0.0;1.0;4.0;1.0;3.0;3.0
6115;2018;2018-09-06;02:45;23;Estádio Raimundo Sampaio;Anderson Daronco;20852.0;23018.0;Atlético-MG;São Paulo;Thiago Larghi;Diego Aguirre;6.0;1.0;18100000.0;17400000.0;29.4;31.0;1.0;0.0;1.0;0.0;2.0;9.0;16.0;18.0;20.0;16.0;7.0;2.0;0.0;2.0;2.0;7.0;6.0;7.0
6116;2018;2018-09-06;02:45;23;Estádio Beira-Rio;Ricardo Marques Ribeiro;33633.0;56000.0;Internacional;Flamengo;Odair Hellmann;Maurício Barbieri;2.0;3.0;25800000.0;32250000.0;27.0;26.6;2.0;1.0;1.0;0.0;4.0;3.0;13.0;13.0;15.0;14.0;4.0;3.0;1.0;2.0;4.0;3.0;1.0;3.0
6117;2018;2018-09-07;12:00;23;Estádio Jornalista Mário Filho;Jean Pierre Goncalves Lima;8952.0;82238.0;Fluminense;EC Vitória;Marcelo Oliveira;Paulo César Carpegiani;11.0;13.0;12050000.0;9200000.0;26.6;22.8;0.0;0.0;0.0;0.0;9.0;5.0;11.0;5.0;5.0;12.0;4.0;12.0;1.0;0.0;4.0;0.0;2.0;1.0
6118;2018;2018-09-07;12:00;23;Estádio Municipal Paulo Machado de Carvalho;Savio Pereira Sampaio;16083.0;37000.0;Santos FC;Grêmio;Cuca;Renato Gaúcho;9.0;4.0;35800000.0;24450000.0;25.5;27.3;0.0;0.0;0.0;0.0;5.0;1.0;13.0;9.0;9.0;13.0;3.0;2.0;0.0;0.0;2.0;3.0;2.0;2.0
6119;2018;2018-09-07;01:00;23;Estádio Raimundo Sampaio;Héber Lopes;5061.0;25000.0;América-MG;Vasco da Gama;Adilson Batista;Alberto Valentim;12.0;15.0;9150000.0;11100000.0;31.2;28.9;2.0;1.0;1.0;0.0;4.0;5.0;18.0;12.0;13.0;20.0;3.0;4.0;2.0;1.0;6.0;4.0;3.0;1.0
6120;2018;2018-09-08;09:00;24;Estádio Adelmar da Costa Carvalho;Vinicius Gonçalves Dias Araujo;9525.0;35000.0;Sport Recife;Cruzeiro;Eduardo Baptista;Mano Menezes;18.0;7.0;12850000.0;19700000.0;29.7;31.1;0.0;0.0;0.0;0.0;8.0;4.0;19.0;21.0;23.0;22.0;1.0;2.0;3.0;2.0;2.0;1.0;6.0;4.0
6121;2018;2018-09-09;12:00;24;Estádio Cícero Pompeu de Toledo;André Luiz de Freitas Castro;43550.0;67428.0;São Paulo;EC Bahia;Diego Aguirre;Enderson Moreira;2.0;11.0;20150000.0;12350000.0;30.7;27.0;1.0;0.0;0.0;0.0;11.0;4.0;17.0;17.0;19.0;20.0;2.0;1.0;3.0;2.0;2.0;2.0;5.0;1.0
6122;2018;2018-09-09;02:00;24;Estádio Jornalista Mário Filho;Leandro Bizzio Marinho;28983.0;78838.0;Flamengo;Chapecoense;Maurício Barbieri;Guto Ferreira;4.0;17.0;36550000.0;8150000.0;28.2;27.6;2.0;0.0;1.0;0.0;8.0;3.0;17.0;12.0;12.0;18.0;3.0;3.0;1.0;0.0;5.0;3.0;6.0;3.0
6123;2018;2018-09-09;09:00;24;Estádio Raimundo Sampaio;Daniel Nobre Bins;4348.0;25000.0;América-MG;Ceará SC;Adilson Batista;Lisca;9.0;19.0;8950000.0;6430000.0;32.0;30.0;0.0;0.0;0.0;0.0;3.0;4.0;16.0;10.0;11.0;18.0;2.0;0.0;2.0;1.0;0.0;2.0;4.0;2.0
6124;2018;2018-09-09;09:00;24;Estádio Jornalista Mário Filho;Leandro Pedro Vuaden;10969.0;82238.0;Fluminense;Botafogo;Marcelo Oliveira;Zé Ricardo;12.0;15.0;12350000.0;12300000.0;26.9;24.1;1.0;0.0;1.0;0.0;6.0;7.0;20.0;13.0;14.0;21.0;2.0;4.0;1.0;1.0;5.0;2.0;2.0;5.0
6125;2018;2018-09-09;09:00;24;Allianz Parque;Jean Pierre Goncalves Lima;38568.0;43600.0;Palmeiras;Corinthians;Luiz Felipe Scolari;Jair Ventura;3.0;8.0;38150000.0;21400000.0;28.0;27.7;1.0;0.0;0.0;0.0;8.0;3.0;13.0;16.0;16.0;17.0;0.0;2.0;4.0;0.0;3.0;0.0;5.0;4.0
6126;2018;2018-09-09;09:00;24;Estádio Beira-Rio;Péricles Bassols Pegado Cortez;44176.0;56000.0;Internacional;Grêmio;Odair Hellmann;Renato Gaúcho;1.0;5.0;26800000.0;45450000.0;27.8;29.4;1.0;0.0;0.0;0.0;5.0;4.0;16.0;15.0;17.0;17.0;4.0;6.0;1.0;2.0;2.0;1.0;0.0;0.0
6127;2018;2018-09-10;12:00;24;Estádio Durival Britto e Silva;Dewson Fernando Freitas da Silva;4504.0;20083.0;Paraná;Santos FC;Claudinei Oliveira;Cuca;20.0;10.0;5150000.0;28900000.0;25.6;26.9;0.0;2.0;0.0;0.0;3.0;2.0;14.0;17.0;17.0;14.0;1.0;4.0;0.0;0.0;4.0;3.0;6.0;2.0
6128;2018;2018-09-10;12:00;24;Estádio Manoel Barradas;Paulo Roberto Alves Júnior;10092.0;35632.0;EC Vitória;Vasco da Gama;Paulo César Carpegiani;Alberto Valentim;14.0;16.0;7450000.0;9700000.0;22.9;29.0;1.0;0.0;0.0;0.0;2.0;5.0;16.0;18.0;18.0;16.0;4.0;2.0;0.0;0.0;1.0;2.0;1.0;0.0
6129;2018;2018-09-11;01:00;24;Estádio Raimundo Sampaio;Luiz Flávio de Oliveira;20922.0;23018.0;Atlético-MG;Atlético-PR;Thiago Larghi;Tiago Nunes;6.0;13.0;20050000.0;12700000.0;30.3;27.6;3.0;1.0;1.0;1.0;6.0;6.0;13.0;10.0;10.0;17.0;5.0;2.0;4.0;0.0;5.0;5.0;3.0;6.0
6130;2018;2018-09-15;09:00;25;Estádio Governador Plácido Castelo;Marcelo Aparecido Ribeiro de Souza;32136.0;60326.0;Ceará SC;EC Vitória;Lisca;Paulo César Carpegiani;19.0;12.0;6180000.0;10350000.0;27.8;24.3;2.0;0.0;1.0;0.0;4.0;3.0;18.0;15.0;16.0;18.0;4.0;1.0;0.0;1.0;2.0;0.0;8.0;2.0
6131;2018;2018-09-15;09:00;25;Arena do Grêmio;Igor Junior Benevenuto;20198.0;60540.0;Grêmio;Paraná;Renato Gaúcho;Claudinei Oliveira;6.0;20.0;7950000.0;4350000.0;27.5;26.7;2.0;0.0;0.0;0.0;4.0;3.0;11.0;12.0;12.0;16.0;1.0;2.0;5.0;0.0;4.0;1.0;9.0;2.0
6132;2018;2018-09-16;12:00;25;Estádio Nacional de Brasília Mané Garrincha;Luiz Flávio de Oliveira;54288.0;71400.0;Vasco da Gama;Flamengo;Alberto Valentim;Maurício Barbieri;16.0;4.0;9700000.0;47550000.0;29.2;28.3;1.0;1.0;1.0;0.0;6.0;13.0;17.0;15.0;16.0;17.0;6.0;4.0;0.0;1.0;5.0;6.0;8.0;11.0
6133;2018;2018-09-16;04:00;25;Estádio Olímpico Nilton Santos;Rodrigo Batista Raposo;25382.0;46931.0;Botafogo;América-MG;Zé Ricardo;Adilson Batista;15.0;11.0;12700000.0;9350000.0;25.8;30.3;1.0;0.0;1.0;0.0;5.0;1.0;13.0;18.0;22.0;14.0;1.0;3.0;1.0;4.0;4.0;1.0;5.0;5.0
6134;2018;2018-09-16;09:00;25;Estádio Governador Magalhães Pinto;Rafael Traci;24999.0;57483.0;Cruzeiro;Atlético-MG;Mano Menezes;Thiago Larghi;7.0;5.0;16050000.0;20450000.0;26.4;30.5;0.0;0.0;0.0;0.0;6.0;3.0;17.0;18.0;19.0;19.0;2.0;1.0;2.0;1.0;2.0;2.0;5.0;5.0
6135;2018;2018-09-16;09:00;25;Arena da Baixada;André Luiz de Freitas Castro;10343.0;42372.0;Atlético-PR;Fluminense;Tiago Nunes;Marcelo Oliveira;14.0;9.0;11600000.0;11650000.0;27.6;26.9;3.0;1.0;2.0;0.0;5.0;3.0;15.0;14.0;14.0;19.0;4.0;5.0;4.0;0.0;8.0;5.0;4.0;4.0
6136;2018;2018-09-16;09:00;25;Arena Fonte Nova;Héber Lopes;24951.0;55000.0;EC Bahia;Palmeiras;Enderson Moreira;Luiz Felipe Scolari;13.0;3.0;12650000.0;35900000.0;27.2;28.4;1.0;1.0;1.0;0.0;6.0;3.0;15.0;12.0;14.0;16.0;0.0;2.0;1.0;2.0;3.0;1.0;3.0;3.0
6137;2018;2018-09-16;09:00;25;Estádio Urbano Caldeira;Ricardo Marques Ribeiro;13488.0;20120.0;Santos FC;São Paulo;Cuca;Diego Aguirre;8.0;2.0;36800000.0;24250000.0;26.2;31.0;0.0;0.0;0.0;0.0;4.0;4.0;16.0;15.0;16.0;20.0;3.0;5.0;4.0;1.0;5.0;3.0;4.0;0.0
6138;2018;2018-09-17;12:00;25;Neo Química Arena;Rodrigo D;21112.0;49205.0;Corinthians;Sport Recife;Jair Ventura;Eduardo Baptista;10.0;18.0;19100000.0;8850000.0;28.9;29.2;2.0;1.0;0.0;1.0;5.0;6.0;16.0;20.0;21.0;20.0;6.0;4.0;4.0;1.0;6.0;7.0;4.0;5.0
6139;2018;2018-09-18;01:00;25;Arena Condá;Wagner do Nascimento Magalhães;16981.0;22600.0;Chapecoense;Internacional;Guto Ferreira;Odair Hellmann;17.0;1.0;8250000.0;22600000.0;28.1;27.1;2.0;1.0;1.0;1.0;6.0;4.0;9.0;11.0;13.0;9.0;3.0;3.0;0.0;2.0;5.0;4.0;8.0;8.0
6140;2018;2018-09-22;09:00;26;Estádio Cícero Pompeu de Toledo;Wilton Sampaio;47846.0;67428.0;São Paulo;América-MG;Diego Aguirre;Adilson Batista;1.0;12.0;29400000.0;7950000.0;29.2;30.6;1.0;1.0;1.0;0.0;6.0;2.0;13.0;11.0;11.0;14.0;5.0;8.0;1.0;0.0;2.0;1.0;4.0;1.0
6141;2018;2018-09-23;04:00;26;Arena do Grêmio;Dewson Fernando Freitas da Silva;38924.0;60540.0;Grêmio;Ceará SC;Renato Gaúcho;Lisca;5.0;17.0;49900000.0;6180000.0;29.6;27.9;3.0;2.0;2.0;2.0;17.0;0.0;12.0;9.0;9.0;13.0;1.0;5.0;1.0;0.0;8.0;3.0;9.0;2.0
6142;2018;2018-09-23;09:00;26;Arena da Baixada;Raphael Claus;15831.0;42372.0;Atlético-PR;Paraná;Tiago Nunes;Claudinei Oliveira;11.0;20.0;13900000.0;5600000.0;25.8;26.2;3.0;0.0;2.0;0.0;6.0;3.0;15.0;11.0;11.0;16.0;3.0;6.0;1.0;0.0;9.0;3.0;5.0;6.0
6143;2018;2018-09-23;09:00;26;Estádio Jornalista Mário Filho;Rodolpho Toski Marques;39462.0;78838.0;Flamengo;Atlético-MG;Maurício Barbieri;Thiago Larghi;4.0;6.0;43500000.0;14700000.0;27.3;29.4;2.0;1.0;1.0;1.0;4.0;6.0;26.0;15.0;16.0;28.0;3.0;0.0;2.0;1.0;2.0;4.0;5.0;3.0
6144;2018;2018-09-23;09:00;26;Neo Química Arena;Eduardo Tomaz de Aquino Valadão;27199.0;49205.0;Corinthians;Internacional;Jair Ventura;Odair Hellmann;8.0;2.0;30100000.0;22550000.0;26.8;25.8;1.0;1.0;0.0;1.0;2.0;3.0;12.0;10.0;11.0;13.0;1.0;3.0;1.0;1.0;4.0;2.0;2.0;2.0
6145;2018;2018-09-23;11:00;26;Estádio Manoel Barradas;Vinicius Gonçalves Dias Araujo;9994.0;35632.0;EC Vitória;Botafogo;Paulo César Carpegiani;Zé Ricardo;13.0;15.0;6500000.0;12100000.0;23.5;25.3;3.0;4.0;1.0;2.0;3.0;1.0;16.0;15.0;17.0;18.0;5.0;0.0;2.0;2.0;3.0;8.0;4.0;2.0
6146;2018;2018-09-23;11:00;26;Estádio Adelmar da Costa Carvalho;Paulo Roberto Alves Júnior;18681.0;35000.0;Sport Recife;Palmeiras;Eduardo Baptista;Luiz Felipe Scolari;19.0;3.0;10650000.0;28650000.0;29.2;28.8;0.0;1.0;0.0;0.0;6.0;5.0;16.0;15.0;15.0;18.0;2.0;2.0;2.0;0.0;2.0;3.0;4.0;3.0
6147;2018;2018-09-24;12:00;26;Estádio Governador Magalhães Pinto;Braulio da Silva Machado;9029.0;57483.0;Cruzeiro;Santos FC;Mano Menezes;Cuca;7.0;9.0;15050000.0;35300000.0;28.5;26.5;2.0;1.0;0.0;1.0;4.0;6.0;17.0;11.0;12.0;18.0;5.0;2.0;1.0;1.0;4.0;7.0;1.0;3.0
6148;2018;2018-09-25;01:00;26;Arena Condá;Anderson Daronco;5170.0;22600.0;Chapecoense;Fluminense;Guto Ferreira;Marcelo Oliveira;16.0;10.0;9600000.0;13850000.0;28.4;26.1;1.0;2.0;0.0;2.0;7.0;2.0;19.0;19.0;19.0;20.0;3.0;2.0;1.0;0.0;3.0;5.0;2.0;1.0
