Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2003-08-31;Celta Vigo;Real Murcia;Relatório da Partida;2003;1;1
2003-09-02;Real Sociedad;Celta Vigo;Relatório da Partida;2003;1;1
2003-09-02;Osasuna;Valencia;Relatório da Partida;2003;0;1
2003-09-02;Villarreal;Real Madrid;Relatório da Partida;2003;1;1
2003-09-03;La Coruña;Athletic Club;Relatório da Partida;2003;2;0
2003-09-03;Real Murcia;Racing Sant;Relatório da Partida;2003;1;1
2003-09-03;Atlético Madrid;Albacete;Relatório da Partida;2003;1;0
2003-09-03;Barcelona;Sevilla;Relatório da Partida;2003;1;1
2003-09-03;Betis;Espanyol;Relatório da Partida;2003;2;2
2003-09-03;Valladolid;Málaga;Relatório da Partida;2003;1;0
2003-09-03;Mallorca;Zaragoza;Relatório da Partida;2003;2;0
2003-09-13;Real Madrid;Valladolid;Relatório da Partida;2003;7;2
2003-09-13;Sevilla;La Coruña;Relatório da Partida;2003;1;2
2003-09-13;Celta Vigo;Betis;Relatório da Partida;2003;0;2
2003-09-13;Racing Sant;Real Sociedad;Relatório da Partida;2003;0;1
2003-09-14;Athletic Club;Mallorca;Relatório da Partida;2003;4;0
2003-09-14;Albacete;Barcelona;Relatório da Partida;2003;1;2
2003-09-14;Zaragoza;Real Murcia;Relatório da Partida;2003;3;0
2003-09-14;Espanyol;Villarreal;Relatório da Partida;2003;1;2
2003-09-14;Valencia;Málaga;Relatório da Partida;2003;1;0
2003-09-14;Osasuna;Atlético Madrid;Relatório da Partida;2003;1;0
2003-09-20;Barcelona;Osasuna;Relatório da Partida;2003;1;1
2003-09-20;Atlético Madrid;Valencia;Relatório da Partida;2003;0;3
2003-09-21;Real Murcia;Athletic Club;Relatório da Partida;2003;2;2
2003-09-21;Valladolid;Espanyol;Relatório da Partida;2003;3;1
2003-09-21;La Coruña;Albacete;Relatório da Partida;2003;3;0
2003-09-21;Real Sociedad;Zaragoza;Relatório da Partida;2003;3;0
2003-09-21;Málaga;Real Madrid;Relatório da Partida;2003;1;3
2003-09-21;Mallorca;Sevilla;Relatório da Partida;2003;1;1
2003-09-21;Betis;Racing Sant;Relatório da Partida;2003;0;0
2003-09-21;Villarreal;Celta Vigo;Relatório da Partida;2003;1;1
2003-09-27;Valencia;Real Madrid;Relatório da Partida;2003;2;0
2003-09-27;Celta Vigo;Valladolid;Relatório da Partida;2003;3;2
2003-09-27;Osasuna;La Coruña;Relatório da Partida;2003;3;2
2003-09-27;Athletic Club;Real Sociedad;Relatório da Partida;2003;1;0
2003-09-28;Espanyol;Málaga;Relatório da Partida;2003;1;2
2003-09-28;Atlético Madrid;Barcelona;Relatório da Partida;2003;0;0
2003-09-28;Sevilla;Real Murcia;Relatório da Partida;2003;1;0
2003-09-28;Zaragoza;Betis;Relatório da Partida;2003;0;1
2003-09-28;Racing Sant;Villarreal;Relatório da Partida;2003;0;2
2003-09-28;Albacete;Mallorca;Relatório da Partida;2003;2;0
2003-10-04;Villarreal;Zaragoza;Relatório da Partida;2003;1;1
2003-10-04;Betis;Athletic Club;Relatório da Partida;2003;1;1
2003-10-04;La Coruña;Atlético Madrid;Relatório da Partida;2003;5;1
2003-10-05;Real Sociedad;Sevilla;Relatório da Partida;2003;1;1
2003-10-05;Real Madrid;Espanyol;Relatório da Partida;2003;2;1
2003-10-05;Real Murcia;Albacete;Relatório da Partida;2003;1;0
2003-10-05;Mallorca;Osasuna;Relatório da Partida;2003;1;1
2003-10-05;Barcelona;Valencia;Relatório da Partida;2003;0;1
2003-10-05;Valladolid;Racing Sant;Relatório da Partida;2003;0;4
2003-10-05;Málaga;Celta Vigo;Relatório da Partida;2003;2;1
2003-10-18;Albacete;Real Sociedad;Relatório da Partida;2003;3;1
2003-10-18;Barcelona;La Coruña;Relatório da Partida;2003;0;2
2003-10-18;Celta Vigo;Real Madrid;Relatório da Partida;2003;0;2
2003-10-19;Athletic Club;Villarreal;Relatório da Partida;2003;2;0
2003-10-19;Atlético Madrid;Mallorca;Relatório da Partida;2003;2;1
2003-10-19;Valencia;Espanyol;Relatório da Partida;2003;4;0
2003-10-19;Osasuna;Real Murcia;Relatório da Partida;2003;2;1
2003-10-19;Sevilla;Betis;Relatório da Partida;2003;2;2
2003-10-19;Racing Sant;Málaga;Relatório da Partida;2003;4;2
2003-10-19;Zaragoza;Valladolid;Relatório da Partida;2003;1;0
2003-10-25;Málaga;Zaragoza;Relatório da Partida;2003;2;1
2003-10-25;La Coruña;Valencia;Relatório da Partida;2003;2;1
2003-10-25;Real Madrid;Racing Sant;Relatório da Partida;2003;3;1
2003-10-26;Real Sociedad;Osasuna;Relatório da Partida;2003;1;0
2003-10-26;Valladolid;Athletic Club;Relatório da Partida;2003;2;0
2003-10-26;Real Murcia;Atlético Madrid;Relatório da Partida;2003;1;3
2003-10-26;Villarreal;Sevilla;Relatório da Partida;2003;3;3
2003-10-26;Betis;Albacete;Relatório da Partida;2003;3;2
2003-10-26;Espanyol;Celta Vigo;Relatório da Partida;2003;0;4
2003-10-26;Mallorca;Barcelona;Relatório da Partida;2003;1;3
2003-10-28;Zaragoza;Real Madrid;Relatório da Partida;2003;0;0
2003-10-29;Racing Sant;Espanyol;Relatório da Partida;2003;0;1
2003-10-29;La Coruña;Mallorca;Relatório da Partida;2003;0;2
2003-10-29;Sevilla;Valladolid;Relatório da Partida;2003;1;1
2003-10-29;Athletic Club;Málaga;Relatório da Partida;2003;2;1
2003-10-29;Osasuna;Betis;Relatório da Partida;2003;2;0
2003-10-29;Barcelona;Real Murcia;Relatório da Partida;2003;3;0
2003-10-29;Valencia;Celta Vigo;Relatório da Partida;2003;2;2
2003-10-29;Albacete;Villarreal;Relatório da Partida;2003;2;0
2003-10-30;Atlético Madrid;Real Sociedad;Relatório da Partida;2003;4;0
2003-11-01;Celta Vigo;Racing Sant;Relatório da Partida;2003;0;1
2003-11-01;Real Madrid;Athletic Club;Relatório da Partida;2003;3;0
2003-11-01;Real Murcia;La Coruña;Relatório da Partida;2003;0;0
2003-11-02;Espanyol;Zaragoza;Relatório da Partida;2003;0;2
2003-11-02;Betis;Atlético Madrid;Relatório da Partida;2003;1;2
2003-11-02;Villarreal;Osasuna;Relatório da Partida;2003;1;0
2003-11-02;Valladolid;Albacete;Relatório da Partida;2003;2;0
2003-11-02;Mallorca;Valencia;Relatório da Partida;2003;0;5
2003-11-02;Málaga;Sevilla;Relatório da Partida;2003;2;0
2003-11-02;Real Sociedad;Barcelona;Relatório da Partida;2003;3;3
2003-11-08;Zaragoza;Celta Vigo;Relatório da Partida;2003;1;1
2003-11-08;La Coruña;Real Sociedad;Relatório da Partida;2003;2;1
2003-11-08;Athletic Club;Espanyol;Relatório da Partida;2003;1;0
2003-11-09;Albacete;Málaga;Relatório da Partida;2003;0;1
2003-11-09;Barcelona;Betis;Relatório da Partida;2003;2;1
2003-11-09;Atlético Madrid;Villarreal;Relatório da Partida;2003;1;0
2003-11-09;Sevilla;Real Madrid;Relatório da Partida;2003;4;1
2003-11-09;Mallorca;Real Murcia;Relatório da Partida;2003;4;1
2003-11-09;Osasuna;Valladolid;Relatório da Partida;2003;1;1
2003-11-09;Valencia;Racing Sant;Relatório da Partida;2003;1;2
2003-11-22;Villarreal;Barcelona;Relatório da Partida;2003;2;1
2003-11-22;Betis;La Coruña;Relatório da Partida;2003;0;0
2003-11-22;Real Sociedad;Mallorca;Relatório da Partida;2003;0;1
2003-11-23;Valladolid;Atlético Madrid;Relatório da Partida;2003;3;1
2003-11-23;Málaga;Osasuna;Relatório da Partida;2003;0;0
2003-11-23;Real Murcia;Valencia;Relatório da Partida;2003;2;2
2003-11-23;Racing Sant;Zaragoza;Relatório da Partida;2003;1;2
2003-11-23;Espanyol;Sevilla;Relatório da Partida;2003;1;0
2003-11-23;Real Madrid;Albacete;Relatório da Partida;2003;2;1
2003-11-23;Celta Vigo;Athletic Club;Relatório da Partida;2003;0;2
2003-11-29;Valencia;Zaragoza;Relatório da Partida;2003;3;2
2003-11-29;Real Murcia;Real Sociedad;Relatório da Partida;2003;2;2
2003-11-29;Atlético Madrid;Málaga;Relatório da Partida;2003;2;0
2003-11-29;Osasuna;Real Madrid;Relatório da Partida;2003;1;1
2003-11-30;Barcelona;Valladolid;Relatório da Partida;2003;0;0
2003-11-30;Mallorca;Betis;Relatório da Partida;2003;2;1
2003-11-30;La Coruña;Villarreal;Relatório da Partida;2003;0;1
2003-11-30;Albacete;Espanyol;Relatório da Partida;2003;2;1
2003-11-30;Sevilla;Celta Vigo;Relatório da Partida;2003;0;1
2003-11-30;Athletic Club;Racing Sant;Relatório da Partida;2003;1;2
2003-12-02;Real Sociedad;Valencia;Relatório da Partida;2003;0;0
2003-12-03;Málaga;Barcelona;Relatório da Partida;2003;5;1
2003-12-03;Villarreal;Mallorca;Relatório da Partida;2003;0;2
2003-12-03;Espanyol;Osasuna;Relatório da Partida;2003;0;1
2003-12-03;Valladolid;La Coruña;Relatório da Partida;2003;1;1
2003-12-03;Betis;Real Murcia;Relatório da Partida;2003;1;1
2003-12-03;Celta Vigo;Albacete;Relatório da Partida;2003;2;2
2003-12-03;Real Madrid;Atlético Madrid;Relatório da Partida;2003;2;0
2003-12-04;Zaragoza;Athletic Club;Relatório da Partida;2003;2;2
2003-12-04;Racing Sant;Sevilla;Relatório da Partida;2003;0;4
2003-12-06;Barcelona;Real Madrid;Relatório da Partida;2003;1;2
2003-12-06;Osasuna;Celta Vigo;Relatório da Partida;2003;3;2
2003-12-06;Real Sociedad;Betis;Relatório da Partida;2003;0;4
2003-12-06;La Coruña;Málaga;Relatório da Partida;2003;1;0
2003-12-07;Sevilla;Zaragoza;Relatório da Partida;2003;3;2
2003-12-07;Valencia;Athletic Club;Relatório da Partida;2003;2;1
2003-12-07;Real Murcia;Villarreal;Relatório da Partida;2003;1;1
2003-12-07;Mallorca;Valladolid;Relatório da Partida;2003;1;0
2003-12-07;Albacete;Racing Sant;Relatório da Partida;2003;4;0
2003-12-07;Atlético Madrid;Espanyol;Relatório da Partida;2003;2;0
2003-12-13;Celta Vigo;Atlético Madrid;Relatório da Partida;2003;2;2
2003-12-13;Espanyol;Barcelona;Relatório da Partida;2003;1;3
2003-12-13;Villarreal;Real Sociedad;Relatório da Partida;2003;2;0
2003-12-14;Racing Sant;Osasuna;Relatório da Partida;2003;0;0
2003-12-14;Málaga;Mallorca;Relatório da Partida;2003;3;1
2003-12-14;Zaragoza;Albacete;Relatório da Partida;2003;0;1
2003-12-14;Athletic Club;Sevilla;Relatório da Partida;2003;2;1
2003-12-14;Real Madrid;La Coruña;Relatório da Partida;2003;2;1
2003-12-14;Valladolid;Real Murcia;Relatório da Partida;2003;0;0
2003-12-14;Betis;Valencia;Relatório da Partida;2003;0;1
2003-12-20;Atlético Madrid;Racing Sant;Relatório da Partida;2003;2;2
2003-12-20;Valencia;Sevilla;Relatório da Partida;2003;1;0
2003-12-20;Real Sociedad;Valladolid;Relatório da Partida;2003;1;3
2003-12-21;Osasuna;Zaragoza;Relatório da Partida;2003;0;1
2003-12-21;Betis;Villarreal;Relatório da Partida;2003;1;3
2003-12-21;La Coruña;Espanyol;Relatório da Partida;2003;2;1
2003-12-21;Real Murcia;Málaga;Relatório da Partida;2003;1;2
2003-12-21;Albacete;Athletic Club;Relatório da Partida;2003;1;1
2003-12-21;Barcelona;Celta Vigo;Relatório da Partida;2003;1;1
2003-12-21;Mallorca;Real Madrid;Relatório da Partida;2003;1;3
2004-01-03;Zaragoza;Atlético Madrid;Relatório da Partida;2003;0;0
2004-01-03;Celta Vigo;La Coruña;Relatório da Partida;2003;0;5
2004-01-03;Real Madrid;Real Murcia;Relatório da Partida;2003;1;0
2004-01-04;Valladolid;Betis;Relatório da Partida;2003;0;0
2004-01-04;Valencia;Villarreal;Relatório da Partida;2003;4;2
2004-01-04;Athletic Club;Osasuna;Relatório da Partida;2003;1;1
2004-01-04;Espanyol;Mallorca;Relatório da Partida;2003;2;0
2004-01-04;Sevilla;Albacete;Relatório da Partida;2003;2;0
2004-01-04;Málaga;Real Sociedad;Relatório da Partida;2003;1;2
2004-01-04;Racing Sant;Barcelona;Relatório da Partida;2003;3;0
2004-01-10;Mallorca;Celta Vigo;Relatório da Partida;2003;2;4
2004-01-10;Albacete;Valencia;Relatório da Partida;2003;0;1
2004-01-10;Real Sociedad;Real Madrid;Relatório da Partida;2003;1;0
2004-01-11;Villarreal;Valladolid;Relatório da Partida;2003;3;1
2004-01-11;La Coruña;Racing Sant;Relatório da Partida;2003;1;1
2004-01-11;Betis;Málaga;Relatório da Partida;2003;3;0
2004-01-11;Real Murcia;Espanyol;Relatório da Partida;2003;0;1
2004-01-11;Barcelona;Zaragoza;Relatório da Partida;2003;3;0
2004-01-11;Atlético Madrid;Athletic Club;Relatório da Partida;2003;3;0
2004-01-11;Osasuna;Sevilla;Relatório da Partida;2003;1;1
2004-01-17;Valladolid;Valencia;Relatório da Partida;2003;0;0
2004-01-17;Barcelona;Athletic Club;Relatório da Partida;2003;1;1
2004-01-17;Real Murcia;Celta Vigo;Relatório da Partida;2003;2;2
2004-01-18;Atlético Madrid;Sevilla;Relatório da Partida;2003;2;1
2004-01-18;Mallorca;Racing Sant;Relatório da Partida;2003;1;1
2004-01-18;Osasuna;Albacete;Relatório da Partida;2003;1;1
2004-01-18;Villarreal;Málaga;Relatório da Partida;2003;2;0
2004-01-18;Betis;Real Madrid;Relatório da Partida;2003;1;1
2004-01-18;Real Sociedad;Espanyol;Relatório da Partida;2003;3;1
2004-01-18;La Coruña;Zaragoza;Relatório da Partida;2003;4;1
2004-01-24;Albacete;Atlético Madrid;Relatório da Partida;2003;1;1
2004-01-24;Real Madrid;Villarreal;Relatório da Partida;2003;2;1
2004-01-25;Zaragoza;Mallorca;Relatório da Partida;2003;1;3
2004-01-25;Sevilla;Barcelona;Relatório da Partida;2003;0;1
2004-01-25;Celta Vigo;Real Sociedad;Relatório da Partida;2003;2;5
2004-01-25;Racing Sant;Real Murcia;Relatório da Partida;2003;3;2
2004-01-25;Valencia;Osasuna;Relatório da Partida;2003;0;1
2004-01-25;Espanyol;Betis;Relatório da Partida;2003;1;2
2004-01-25;Athletic Club;La Coruña;Relatório da Partida;2003;1;0
2004-01-25;Málaga;Valladolid;Relatório da Partida;2003;2;3
2004-01-31;Málaga;Valencia;Relatório da Partida;2003;1;6
2004-01-31;Atlético Madrid;Osasuna;Relatório da Partida;2003;1;1
2004-01-31;Betis;Celta Vigo;Relatório da Partida;2003;1;0
2004-02-01;Valladolid;Real Madrid;Relatório da Partida;2003;2;3
2004-02-01;Real Murcia;Zaragoza;Relatório da Partida;2003;1;0
2004-02-01;La Coruña;Sevilla;Relatório da Partida;2003;1;0
2004-02-01;Barcelona;Albacete;Relatório da Partida;2003;5;0
2004-02-01;Villarreal;Espanyol;Relatório da Partida;2003;0;1
2004-02-01;Mallorca;Athletic Club;Relatório da Partida;2003;1;3
2004-02-01;Real Sociedad;Racing Sant;Relatório da Partida;2003;1;0
2004-02-07;Valencia;Atlético Madrid;Relatório da Partida;2003;3;0
2004-02-07;Real Madrid;Málaga;Relatório da Partida;2003;2;1
2004-02-08;Athletic Club;Real Murcia;Relatório da Partida;2003;2;1
2004-02-08;Albacete;La Coruña;Relatório da Partida;2003;0;2
2004-02-08;Zaragoza;Real Sociedad;Relatório da Partida;2003;2;1
2004-02-08;Osasuna;Barcelona;Relatório da Partida;2003;1;2
2004-02-08;Espanyol;Valladolid;Relatório da Partida;2003;2;0
2004-02-08;Racing Sant;Betis;Relatório da Partida;2003;1;2
2004-02-08;Sevilla;Mallorca;Relatório da Partida;2003;3;0
2004-02-08;Celta Vigo;Villarreal;Relatório da Partida;2003;2;1
2004-02-14;Real Murcia;Sevilla;Relatório da Partida;2003;1;3
2004-02-14;Real Sociedad;Athletic Club;Relatório da Partida;2003;1;1
2004-02-15;Barcelona;Atlético Madrid;Relatório da Partida;2003;3;1
2004-02-15;Real Madrid;Valencia;Relatório da Partida;2003;1;1
2004-02-15;Betis;Zaragoza;Relatório da Partida;2003;2;1
2004-02-15;Mallorca;Albacete;Relatório da Partida;2003;0;0
2004-02-15;Málaga;Espanyol;Relatório da Partida;2003;5;2
2004-02-15;Villarreal;Racing Sant;Relatório da Partida;2003;6;3
2004-02-15;Valladolid;Celta Vigo;Relatório da Partida;2003;0;2
2004-02-15;La Coruña;Osasuna;Relatório da Partida;2003;2;0
2004-02-21;Atlético Madrid;La Coruña;Relatório da Partida;2003;0;0
2004-02-21;Sevilla;Real Sociedad;Relatório da Partida;2003;1;0
2004-02-21;Valencia;Barcelona;Relatório da Partida;2003;0;1
2004-02-21;Espanyol;Real Madrid;Relatório da Partida;2003;2;4
2004-02-21;Celta Vigo;Málaga;Relatório da Partida;2003;0;2
2004-02-22;Racing Sant;Valladolid;Relatório da Partida;2003;1;0
2004-02-22;Zaragoza;Villarreal;Relatório da Partida;2003;4;1
2004-02-22;Albacete;Real Murcia;Relatório da Partida;2003;1;0
2004-02-22;Athletic Club;Betis;Relatório da Partida;2003;1;1
2004-02-22;Osasuna;Mallorca;Relatório da Partida;2003;1;1
2004-02-28;Valladolid;Zaragoza;Relatório da Partida;2003;1;2
2004-02-28;Betis;Sevilla;Relatório da Partida;2003;1;1
2004-02-29;Real Madrid;Celta Vigo;Relatório da Partida;2003;4;2
2004-02-29;La Coruña;Barcelona;Relatório da Partida;2003;2;3
2004-02-29;Real Murcia;Osasuna;Relatório da Partida;2003;0;1
2004-02-29;Málaga;Racing Sant;Relatório da Partida;2003;1;0
2004-02-29;Real Sociedad;Albacete;Relatório da Partida;2003;0;1
2004-02-29;Mallorca;Atlético Madrid;Relatório da Partida;2003;0;1
2004-02-29;Villarreal;Athletic Club;Relatório da Partida;2003;0;1
2004-02-29;Espanyol;Valencia;Relatório da Partida;2003;2;1
2004-03-06;Celta Vigo;Espanyol;Relatório da Partida;2003;1;5
2004-03-06;Osasuna;Real Sociedad;Relatório da Partida;2003;1;1
2004-03-06;Racing Sant;Real Madrid;Relatório da Partida;2003;1;1
2004-03-06;Valencia;La Coruña;Relatório da Partida;2003;3;0
2004-03-07;Sevilla;Villarreal;Relatório da Partida;2003;2;0
2004-03-07;Barcelona;Mallorca;Relatório da Partida;2003;3;2
2004-03-07;Albacete;Betis;Relatório da Partida;2003;1;0
2004-03-07;Athletic Club;Valladolid;Relatório da Partida;2003;1;4
2004-03-07;Atlético Madrid;Real Murcia;Relatório da Partida;2003;1;1
2004-03-07;Zaragoza;Málaga;Relatório da Partida;2003;1;0
2004-03-13;Real Madrid;Zaragoza;Relatório da Partida;2003;1;1
2004-03-13;Real Sociedad;Atlético Madrid;Relatório da Partida;2003;2;1
2004-03-14;Betis;Osasuna;Relatório da Partida;2003;1;1
2004-03-14;Mallorca;La Coruña;Relatório da Partida;2003;4;2
2004-03-14;Espanyol;Racing Sant;Relatório da Partida;2003;0;1
2004-03-14;Villarreal;Albacete;Relatório da Partida;2003;2;1
2004-03-14;Valladolid;Sevilla;Relatório da Partida;2003;2;0
2004-03-14;Celta Vigo;Valencia;Relatório da Partida;2003;0;2
2004-03-14;Real Murcia;Barcelona;Relatório da Partida;2003;0;2
2004-03-14;Málaga;Athletic Club;Relatório da Partida;2003;2;1
2004-03-20;La Coruña;Real Murcia;Relatório da Partida;2003;1;0
2004-03-20;Atlético Madrid;Betis;Relatório da Partida;2003;2;1
2004-03-20;Athletic Club;Real Madrid;Relatório da Partida;2003;4;2
2004-03-21;Zaragoza;Espanyol;Relatório da Partida;2003;1;1
2004-03-21;Barcelona;Real Sociedad;Relatório da Partida;2003;1;0
2004-03-21;Albacete;Valladolid;Relatório da Partida;2003;2;0
2004-03-21;Osasuna;Villarreal;Relatório da Partida;2003;2;1
2004-03-21;Valencia;Mallorca;Relatório da Partida;2003;5;1
2004-03-21;Sevilla;Málaga;Relatório da Partida;2003;0;1
2004-03-21;Racing Sant;Celta Vigo;Relatório da Partida;2003;4;4
2004-03-27;Real Sociedad;La Coruña;Relatório da Partida;2003;1;2
2004-03-27;Espanyol;Athletic Club;Relatório da Partida;2003;2;1
2004-03-28;Villarreal;Atlético Madrid;Relatório da Partida;2003;0;0
2004-03-28;Valladolid;Osasuna;Relatório da Partida;2003;1;1
2004-03-28;Real Madrid;Sevilla;Relatório da Partida;2003;5;1
2004-03-28;Málaga;Albacete;Relatório da Partida;2003;1;1
2004-03-28;Racing Sant;Valencia;Relatório da Partida;2003;0;3
2004-03-28;Celta Vigo;Zaragoza;Relatório da Partida;2003;0;2
2004-03-28;Real Murcia;Mallorca;Relatório da Partida;2003;2;0
2004-04-03;Barcelona;Villarreal;Relatório da Partida;2003;0;0
2004-04-03;Sevilla;Espanyol;Relatório da Partida;2003;1;0
2004-04-03;Albacete;Real Madrid;Relatório da Partida;2003;1;2
2004-04-04;Zaragoza;Racing Sant;Relatório da Partida;2003;2;2
2004-04-04;Atlético Madrid;Valladolid;Relatório da Partida;2003;2;1
2004-04-04;Mallorca;Real Sociedad;Relatório da Partida;2003;1;1
2004-04-04;Osasuna;Málaga;Relatório da Partida;2003;1;1
2004-04-04;Athletic Club;Celta Vigo;Relatório da Partida;2003;0;0
2004-04-04;Valencia;Real Murcia;Relatório da Partida;2003;2;0
2004-04-04;La Coruña;Betis;Relatório da Partida;2003;2;2
2004-04-10;Celta Vigo;Sevilla;Relatório da Partida;2003;0;0
2004-04-10;Málaga;Atlético Madrid;Relatório da Partida;2003;3;1
2004-04-10;Valladolid;Barcelona;Relatório da Partida;2003;1;3
2004-04-11;Villarreal;La Coruña;Relatório da Partida;2003;0;2
2004-04-11;Real Madrid;Osasuna;Relatório da Partida;2003;0;3
2004-04-11;Espanyol;Albacete;Relatório da Partida;2003;1;1
2004-04-11;Zaragoza;Valencia;Relatório da Partida;2003;0;1
2004-04-11;Racing Sant;Athletic Club;Relatório da Partida;2003;1;2
2004-04-11;Betis;Mallorca;Relatório da Partida;2003;0;2
2004-04-11;Real Sociedad;Real Murcia;Relatório da Partida;2003;2;0
2004-04-14;Betis;Barcelona;Relatório da Partida;2003;1;1
2004-04-17;Atlético Madrid;Real Madrid;Relatório da Partida;2003;1;2
2004-04-17;La Coruña;Valladolid;Relatório da Partida;2003;1;1
2004-04-17;Athletic Club;Zaragoza;Relatório da Partida;2003;4;0
2004-04-18;Barcelona;Málaga;Relatório da Partida;2003;3;0
2004-04-18;Mallorca;Villarreal;Relatório da Partida;2003;1;2
2004-04-18;Valencia;Real Sociedad;Relatório da Partida;2003;2;2
2004-04-18;Real Murcia;Betis;Relatório da Partida;2003;0;1
2004-04-18;Sevilla;Racing Sant;Relatório da Partida;2003;5;2
2004-04-18;Albacete;Celta Vigo;Relatório da Partida;2003;0;2
2004-04-18;Osasuna;Espanyol;Relatório da Partida;2003;1;3
2004-04-24;Málaga;La Coruña;Relatório da Partida;2003;1;1
